position,name,rating,reviewCount,category,address,phone,email,website,instagram,facebook,whatsapp,hours,profileUrl,scrapedAt
25,PROAUTO CULIACAN,5,44,Oficinas de empresa,"Diego Valadés Ríos, Francisco Márquez &, Desarrollo Urbano Tres Ríos, 80020 Culiacán Rosales, Sin.",6677678111,,https://www.instagram.com/proautoculiacanoficial/,instagram.com/rsrc.php,,,,"https://www.google.com/maps/place/PROAUTO+CULIACAN/@24.7927118,-107.4532587,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd7908fa9cdab:0xf979718a10acceae!8m2!3d24.8143!4d-107.3931532!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvkgEQY29ycG9yYXRlX29mZmljZeABAA!16s%2Fg%2F11hyfp0psp?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:38:14.399Z
26,VEGA AUTOS - Compra Venta De Autos Seminuevos,5,44,Tienda de vehículos de segunda mano y de ocasión,"Blvd. Rolando Arjona Amabilis 14123, San Antonio, 80058 Culiacán Rosales, Sin.",6671820489,,http://vega-autos.com/,,facebook.com/vegaautosseminuevos,526671820489,,"https://www.google.com/maps/place/VEGA+AUTOS+-+Compra+Venta+De+Autos+Seminuevos/@24.7927118,-107.4532587,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcda8729ad92bf:0x2a6847faed3b3760!8m2!3d24.8164174!4d-107.4350508!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvWiYiJGFnZW5jaWFzIGRlIGF1dG9zIGVuIGN1bGlhY2FuIG1leGljb5IBD3VzZWRfY2FyX2RlYWxlcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VORWREbEhWVXRuRUFF4AEA-gEECAAQJA!16s%2Fg%2F11g81vtsbv?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:38:19.258Z
27,Kia Country,4.5,44,Concesionario Kia,"Blvd. Pedro Infante 3073, 80107 Culiacán Rosales, Sin.",6677586565,,https://dealers.kia.com/mx/country,instagram.com/kiamexico,facebook.com/tr,525568268818,,"https://www.google.com/maps/place/Kia+Country/@24.7927118,-107.4532587,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd08ee01b2ae5:0x83a4d1ac8ee59815!8m2!3d24.790913!4d-107.439791!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvWiYiJGFnZW5jaWFzIGRlIGF1dG9zIGVuIGN1bGlhY2FuIG1leGljb5IBCmtpYV9kZWFsZXKaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnlkMHh0UVVwbkVBReABAPoBBAgAEDo!16s%2Fg%2F11ckvlphwg?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:38:23.563Z
28,BMW Autowelt,4.4,44,Concesionario BMW,"Boulevard Pedro Infante Poniente 2381 Pte, Desarrollo Urbano Tres Ríos, 80020 Culiacán Rosales, Sin.",6678465151,Leads@bmwculiacan.com.mx,https://www.bmw.com.mx/es/distribuidores/autowelt.html,instagram.com/bmwautoweltculiacan,facebook.com/BMW.GrupoPremier,526676178044,,"https://www.google.com/maps/place/BMW+Autowelt/@24.790913,-107.4778998,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd090ac4068e3:0x8f41470ff10a00fa!8m2!3d24.7940549!4d-107.4352952!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvWiYiJGFnZW5jaWFzIGRlIGF1dG9zIGVuIGN1bGlhY2FuIG1leGljb5IBCmJtd19kZWFsZXKaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlhPSFpVYzFsbkVBReABAPoBBAghEDA!16s%2Fg%2F1ptx2jn8q?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:38:26.691Z
29,Payless Car Rental Culiacán - Oficina Centro,4.6,44,Agencia de alquiler de coches,"Plaza Victoria, Prol. Álvaro Obregón 425 Sur-Local 103 B, entre Aguilar Barraza y Juan José Ríos, Miguel Alemán, 80200 Culiacán Rosales, Sin.",6677138844,,https://paylesscar.com.mx/oficinas/culiacan/culiacan-centro/,,,,,"https://www.google.com/maps/place/Payless+Car+Rental+Culiac%C3%A1n+-+Oficina+Centro/@24.8010533,-107.4529112,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd0b72dda6589:0x9e3875ec3b41adf3!8m2!3d24.8006522!4d-107.3938411!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvWiYiJGFnZW5jaWFzIGRlIGF1dG9zIGVuIGN1bGlhY2FuIG1leGljb5IBEWNhcl9yZW50YWxfYWdlbmN5mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5UVU4zTjNSMWMxcFJFQUXgAQD6AQQIABBG!16s%2Fg%2F11fy4cg7y9?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:38:32.816Z
30,MINI Autowelt Culiacán,4.4,44,Concesionario MINI,"Boulevard Pedro Infante Poniente 2381 Pte, Desarrollo Urbano Tres Ríos, 80020 Culiacán Rosales, Sin.",6678465151,gerencia.ventas@minimonterrey.com.mx,https://www.mini.com.mx/es_MX/home/dealers/sinaloa.html,instagram.com/minimexico,facebook.com/MINI.Mexico,,,"https://www.google.com/maps/place/MINI+Autowelt+Culiac%C3%A1n/@24.8010533,-107.4529112,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd099ffad37fd:0x50915242e29217ba!8m2!3d24.8017211!4d-107.4144236!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvWiYiJGFnZW5jaWFzIGRlIGF1dG9zIGVuIGN1bGlhY2FuIG1leGljb5IBC21pbmlfZGVhbGVy4AEA!16s%2Fg%2F11trp4x84p?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:38:36.732Z
31,Visión Automotriz de Sinaloa,,44,Concesionario de automóviles,"Blvrd Enrique Sánchez Alonso 1663, Desarrollo Urbano Tres Ríos, 80034 Culiacán Rosales, Sin.",6677131890,,,,,,,"https://www.google.com/maps/place/Visi%C3%B3n+Automotriz+de+Sinaloa/@24.8010533,-107.4529112,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcda10db795a41:0x25a293ae138595ff!8m2!3d24.8307034!4d-107.3990911!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvkgEKY2FyX2RlYWxlcuABAA!16s%2Fg%2F1trpr73w?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:38:38.441Z
32,Seminuevos Lemans,5,44,Concesionario de automóviles,"Enrique Félix Castro, Desarrollo Urbano Tres Ríos, 80020 Culiacán Rosales, Sin.",6673448414,,,,,,,"https://www.google.com/maps/place/Seminuevos+Lemans/@24.8307034,-107.4371999,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcdbf349c7dab7:0x8362e17975b30b86!8m2!3d24.8214745!4d-107.405271!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvWiYiJGFnZW5jaWFzIGRlIGF1dG9zIGVuIGN1bGlhY2FuIG1leGljb5IBCmNhcl9kZWFsZXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTktNblZQU1dwQlJSQULgAQD6AQQIABAS!16s%2Fg%2F11p_7zqdqp?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:38:41.184Z
33,Cadillac Culiacán,4.3,44,Concesionario Cadillac,"Blvd. Emiliano Zapata 1999-int A, El Vallado, Los Pinos, 80110 Culiacán Rosales, Sin.",6677146080,,http://www.cadillacculiacan.com.mx/,,,526677580006,,"https://www.google.com/maps/place/Cadillac+Culiac%C3%A1n/@24.8307034,-107.4371999,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd093bcea5689:0xca2d0d7819fc8391!8m2!3d24.7927123!4d-107.4164037!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvWiYiJGFnZW5jaWFzIGRlIGF1dG9zIGVuIGN1bGlhY2FuIG1leGljb5IBD2NhZGlsbGFjX2RlYWxlcpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VNMWVpMUhUakJSUlJBQuABAPoBBAgAEBA!16s%2Fg%2F11rst883z?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:38:45.118Z
34,Nissan Congreso,4.6,44,Concesionario Nissan,"Blvd. Pedro Infante 2301-1, Congreso del Estado, 80020 Culiacán Rosales, Sin.",6672869000,,https://www.nissancongreso.com.mx/,,,,,"https://www.google.com/maps/place/Nissan+Congreso/@24.7927123,-107.4545125,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd099baee1b59:0xcfe8cd4e75152b75!8m2!3d24.8034513!4d-107.4123137!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvWiYiJGFnZW5jaWFzIGRlIGF1dG9zIGVuIGN1bGlhY2FuIG1leGljb5IBDW5pc3Nhbl9kZWFsZXKaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTmxNazFMZERaM1JSQULgAQD6AQQIABA_!16s%2Fg%2F11k545b2fh?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:38:47.693Z
35,Audi Center Culiacán,4.5,44,Concesionario Audi,"Blvd. Pedro Infante 2575, Congreso del Estado, 80020 Culiacán Rosales, Sin.",6679920300,contacto@audiculiacan.com.mx,http://www.audicenterculiacan.com.mx/,instagram.com/audicenterculiacan,facebook.com/AudiCenterCuliacan,,,"https://www.google.com/maps/place/Audi+Center+Culiac%C3%A1n/@24.7927123,-107.4545125,14z/data=!3m1!5s0x86bcd09060d831d7:0x5d82c400ca09dad0!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd0909575b02f:0x1ca7c96849dd9bae!8m2!3d24.799575!4d-107.417739!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvWiYiJGFnZW5jaWFzIGRlIGF1dG9zIGVuIGN1bGlhY2FuIG1leGljb5IBC2F1ZGlfZGVhbGVymgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU0xY0V4MldXaFJSUkFC4AEA-gEECAAQKg!16s%2Fg%2F1tqnm1tk?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:38:53.036Z
36,Autos Don Lupe,4.6,44,Tienda de vehículos de segunda mano y de ocasión,"Av Revolución 3122, Emiliano Zapata, 80260 Culiacán Rosales, Sin.",6673294299,,,,,,,"https://www.google.com/maps/place/Autos+Don+Lupe/@24.7927123,-107.4545125,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd741207d9697:0xac566fee3645260b!8m2!3d24.7837528!4d-107.366582!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvWiYiJGFnZW5jaWFzIGRlIGF1dG9zIGVuIGN1bGlhY2FuIG1leGljb5IBD3VzZWRfY2FyX2RlYWxlcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOMU1XVTNVMWQzRUFF4AEA-gEECAAQIw!16s%2Fg%2F1tgnmh_x?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:38:55.909Z
37,Kia Konfidence Country Culiacán,4.3,44,Concesionario Kia,"Blvd. Pedro Infante 2431, Desarrollo Urbano Tres Ríos, 80020 Culiacán Rosales, Sin.",6677642215,,,,,,,"https://www.google.com/maps/place/Kia+Konfidence+Country+Culiac%C3%A1n/@24.7837528,-107.4046908,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd063cc77e481:0x415461da16f147f!8m2!3d24.801463!4d-107.4143155!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvWiYiJGFnZW5jaWFzIGRlIGF1dG9zIGVuIGN1bGlhY2FuIG1leGljb5IBCmtpYV9kZWFsZXKaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUXlOa3gyU21GM0VBReABAPoBBAgAEBI!16s%2Fg%2F11f54t40d6?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:38:58.678Z
38,AutoAgente,4.5,44,Tienda de vehículos de segunda mano y de ocasión,"Prol. Álvaro Obregón 1220, Guadalupe, 80220 Culiacán Rosales, Sin.",6677124540,,http://www.autoagente.com/,,facebook.com/autoagentemxcln,,,"https://www.google.com/maps/place/AutoAgente/@24.801463,-107.4524243,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcda07c33580d3:0xb523086ef08d3d4e!8m2!3d24.792407!4d-107.3938077!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvkgEPdXNlZF9jYXJfZGVhbGVy4AEA!16s%2Fg%2F1td3rydq?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:39:02.313Z
39,Jaguar Culiacán,4.8,44,Concesionario Jaguar,"Blvd. Pedro Infante 2525, Desarrollo Urbano Tres Ríos, 80020 Culiacán Rosales, Sin.",6677610055,v.salazar@culiacan.jlr.com.mx,https://retailers.jaguarmexico.com.mx/culiacan,,,,,"https://www.google.com/maps/place/Jaguar+Culiac%C3%A1n/@24.801463,-107.4524243,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd090aa4a3bb1:0x31168888b54049c!8m2!3d24.801051!4d-107.4148087!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvWiYiJGFnZW5jaWFzIGRlIGF1dG9zIGVuIGN1bGlhY2FuIG1leGljb5IBDWphZ3Vhcl9kZWFsZXLgAQA!16s%2Fg%2F11c5wxjqf4?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:39:06.504Z
40,Seminuevos Sanalona,4.8,44,Tienda de vehículos de segunda mano y de ocasión,"Av Revolución 1878, Emiliano Zapata, 80260 Culiacán Rosales, Sin.",6677743951,,,,,,,"https://www.google.com/maps/place/Seminuevos+Sanalona/@24.801463,-107.4524243,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd70b2052ff79:0x12f7ab67ae3f7904!8m2!3d24.7875065!4d-107.3658451!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvkgEPdXNlZF9jYXJfZGVhbGVy4AEA!16s%2Fg%2F11f9xb4hmf?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:39:09.575Z
41,Culiacán Blvd. Emiliano Zapata,4.9,44,Concesionario de automóviles,"Av. Insurgentes Esq, Blvd. Emiliano Zapata 1100, Centro, 80200 Culiacán Rosales, Sin.",6675100141,,http://www.rivas-automotriz.com.mx/,,,,,"https://www.google.com/maps/place/Culiac%C3%A1n+Blvd.+Emiliano+Zapata/@24.7875065,-107.4039539,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd0945a59d507:0xbebcded047f27f04!8m2!3d24.7933566!4d-107.4125416!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvkgEKY2FyX2RlYWxlcuABAA!16s%2Fg%2F11r0yl8y7w?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:39:12.700Z
42,Budget,3,44,Agencia de alquiler de coches,"Plaza Victoria, Prol. Álvaro Obregón 425-Sur, local 103, entre Aguilar Barraza y Juan José Ríos, Miguel Alemán, 80200 Culiacán Rosales, Sin.",6677138844,,https://budget.com.mx/oficinas/culiacan/culiacan-centro/,,,,,"https://www.google.com/maps/place/Budget/@24.7933566,-107.4506504,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd0b0d84ae7d5:0x1b748da75206dbd5!8m2!3d24.8004122!4d-107.3937074!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvkgERY2FyX3JlbnRhbF9hZ2VuY3ngAQA!16s%2Fg%2F1thzv74s?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:39:15.470Z
43,Acura Sinaloa,4.7,44,Concesionario Acura,"Blvd. Pedro Infante, Poniente # 2611, Desarrollo Urbano Tres Ríos, 80107 Culiacán Rosales, Sin.",6677505700,mi.nombre@ejemplo.com,https://acurasinaloa.com.mx/,instagram.com/acurasinaloa,facebook.com/acuravisionsinaloa,5216675028442,,"https://www.google.com/maps/place/Acura+Sinaloa/@24.7933566,-107.4506504,14z/data=!4m11!1m3!2m2!1sAgencias+de+autos+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd063e5a5a2af:0x38ca3110a33603a9!8m2!3d24.7935676!4d-107.4367904!15sCiVBZ2VuY2lhcyBkZSBhdXRvcyBlbiBDdWxpYWNhbiwgTWV4aWNvWiYiJGFnZW5jaWFzIGRlIGF1dG9zIGVuIGN1bGlhY2FuIG1leGljb5IBDGFjdXJhX2RlYWxlcpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOc05EaHhhWFZSUlJBQuABAPoBBAgAECg!16s%2Fg%2F11g9szqzh7?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:39:18.570Z
