position,name,rating,reviewCount,category,address,phone,email,website,instagram,facebook,whatsapp,hours,profileUrl,scrapedAt
28,Ciclobike,5,43,Taller de bicicletas,"C. Josefa Ortiz de Domínguez 2295, La Lima, 80040 Culiacán Rosales, Sin.",6674191173,,,,,,,"https://www.google.com/maps/place/Ciclobike/@24.8191319,-107.4206595,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd9bdb88472fd:0x18401a11f63cb867!8m2!3d24.8276203!4d-107.3770692!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBE2JpY3ljbGVfcmVwYWlyX3Nob3DgAQA!16s%2Fg%2F11q96gpqyy?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:13.169Z
29,F1TFER,5,43,Tienda de ropa de deportes,"Independencia 816-SUR, Centro Sinaloa, 80000 Culiacán Rosales, Sin.",6674710053,f1tfersport@gmail.com,https://fitfer.org/index.php,instagram.com/fitferropadeportiva,facebook.com/fitferropadeportiva,,,"https://www.google.com/maps/place/F1TFER/@24.8191319,-107.4206595,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd18354c31137:0xa8187e79754e5828!8m2!3d24.7964972!4d-107.4123126!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEQc3BvcnRzd2Vhcl9zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VONE1HRlBVM2RuUlJBQuABAPoBBAheEBg!16s%2Fg%2F11kj25cqpc?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:16.833Z
30,Yazbek Culiacán Distribuidor Autorizado Grupo Playeras y Maz S.A. de C.V.,4.8,43,Mayorista,"Fray Servando Teresa de Mier 2051, Centro Sinaloa, 80000 Culiacán Rosales, Sin.",6677137457,ventas@playerasymas.com.mx,http://www.playerasymas.com.mx/,,facebook.com/playerasymasmx,,,"https://www.google.com/maps/place/SPORTSWEAR+MG/@24.8212032,-107.4284608,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcdb17472d4a8d:0x9efde8161930c2b7!8m2!3d24.8212032!4d-107.390352!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEOY2xvdGhpbmdfc3RvcmXgAQA!16s%2Fg%2F11q41fzdx8?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:23.683Z
31,Sideline Sports Mx,4.9,43,Tienda de deportes,"Del Porvenir 3108, Horizontes, 80054 Culiacán Rosales, Sin.",6671198224,,https://instagram.com/sidelinesports.mx?igshid=YmMyMTA2M2Y=,instagram.com/rsrc.php,,,,"https://www.google.com/maps/place/Sideline+Sports+Mx/@24.7951435,-107.4513751,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd1e43f1dec8b:0xe1d7817bc436e73b!8m2!3d24.8148545!4d-107.4283722!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEUc3BvcnRpbmdfZ29vZHNfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnhhZG1OVVdsRk9TRlpPVG10MGRrMUZSVFJQVmxaeFRWWnNWRlV6WXhBQuABAPoBBQiCARBD!16s%2Fg%2F11rt_sw2cs?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:26.569Z
32,KING SUPER SPORTS,5,43,Tienda de deportes,"Vicente Riva Palacio 692, Primer Cuadro, 80000 Culiacán Rosales, Sin.",6676587305,,,,,,,"https://www.google.com/maps/place/KING+SUPER+SPORTS/@24.7951435,-107.4513751,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd1444fd56549:0xd0a6add0371a5899!8m2!3d24.8105868!4d-107.4012985!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBFHNwb3J0aW5nX2dvb2RzX3N0b3Jl4AEA!16s%2Fg%2F11lc_7l__5?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:29.070Z
33,Deportes JYC,4.6,43,Tienda de equipamiento y ropa para actividades al aire libre,"NOS CAMBIAMOS..NUEVA UBICACION, Av. Benjamín Hill 2216, Pemex, 80180 Culiacán Rosales, Sin.",6671292066,,,,,,,"https://www.google.com/maps/place/Deportes+JYC/@24.7951435,-107.4513751,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd100037dbd7f:0x2f0b341ccf3d9404!8m2!3d24.7670062!4d-107.4327619!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBI291dGRvb3JfY2xvdGhpbmdfYW5kX2VxdWlwbWVudF9zaG9w4AEA!16s%2Fg%2F11c53hrcys?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:34.284Z
34,DLOP deportes,3.7,43,Tienda de deportes,"Blvd, Enrique Félix Castro No. 1947, Infonavit Humaya, 80020 Culiacán Rosales, Sin.",6672010237,,,,,,,"https://www.google.com/maps/place/DLOP+deportes/@24.7670062,-107.4708707,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcdbd1b97cd08b:0xcf1cfd165ba1b6c0!8m2!3d24.8227849!4d-107.4131613!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEUc3BvcnRpbmdfZ29vZHNfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUlBOM1ZoWlhSM1JSQULgAQD6AQQIABAf!16s%2Fg%2F11gv0x6pk_?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:37.003Z
35,Articulos Marciales,4.4,43,Tienda de material para artes marciales,"Av. Teniente Juan de la Barrera Nte. 2020 Nte, Burócrata, 80030 Culiacán Rosales, Sin.",6675044382,Contacto@ArticulosMarciales.com,http://articulosmarciales.com/,instagram.com/articulos_marciales,facebook.com/ArticulosMarcialesOnline,,,"https://www.google.com/maps/place/Articulos+Marciales/@24.8227849,-107.4512701,14z/data=!3m1!5s0x86bcda1b4dc7dcb3:0x266de57381628cd7!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcda0496e2bfc9:0x732962db3189ebc7!8m2!3d24.8271404!4d-107.3917045!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEZbWFydGlhbF9hcnRzX3N1cHBseV9zdG9yZZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyNXNVVmt3T0hwa1JUVnVaRzVHVVUxRVRYZFZSVXBUVm1wck1WbFhZeEFC4AEA-gEECAAQMg!16s%2Fg%2F11jhskqf9f?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:40.727Z
36,Bash Active,,43,Tienda de ropa,"Blvrd Dr Mora 1395, Las Quintas, Plaza Uno, 80060 Culiacán Rosales, Sin.",6674235182,,,,,,,"https://www.google.com/maps/place/Bash+Active/@24.8271404,-107.4298133,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd7fbfc6ff8d9:0xbc01f1b279ec8a40!8m2!3d24.8145507!4d-107.3746501!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBDmNsb3RoaW5nX3N0b3Jl4AEA!16s%2Fg%2F11y1jxf2sy?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:42.977Z
37,BiciSport,4.6,43,Tienda de bicicletas,"Av. Gral. Domingo Rubí Sur 539, Jorge Almada, 80200 Culiacán Rosales, Sin.",6677166679,,,,,,,"https://www.google.com/maps/place/BiciSport/@24.8271404,-107.4298133,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86a28e98ea321735:0x1ed84524ce7a10c4!8m2!3d24.799675!4d-107.3952439!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgENYmljeWNsZV9zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSMk1FbGZaWE5uUlJBQuABAPoBBAgxEDE!16s%2Fg%2F1tgnxnn5?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:44.671Z
38,Shasa Forum Culiacán,4.3,43,Tienda de ropa,"Forum Culiacán Diego Valadez, Diego Valadés Ríos 1676-Local: PB-22, Desarrollo Urbano Tres Ríos, 80000 Culiacán Rosales, Sin.",8007074272,info@stagheaddesigns.com,http://www.shasa.com/,instagram.com/shasa_mx,facebook.com/shasa.brand,525579296550,,"https://www.google.com/maps/place/Shasa+Forum+Culiac%C3%A1n/@24.8271404,-107.4298133,14z/data=!3m1!5s0x86bcda09e07e44e7:0xd2a738d8696c08fc!4m10!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m5!1s0x86bcda09e4fe8459:0xa9cff980be253ac2!8m2!3d24.813618!4d-107.4000508!16s%2Fg%2F1ydnty_cz?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:48.762Z
39,Jaca sport,4.1,43,Comercio,"Vicente Riva Palacio 533, Jorge Almada, 80200 Culiacán Rosales, Sin.",6677158742,,,,,,,"https://www.google.com/maps/place/Jaca+sport/@24.8271404,-107.4298133,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd0bbbd10a76f:0xacf4e2cca04ca2c2!8m2!3d24.7994905!4d-107.4002884!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEFc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUjRlRFpNVkRGUlJSQULgAQD6AQQIABAv!16s%2Fg%2F11bwkdwmny?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:51.080Z
40,Telas Deportivas de Culiacán,5,43,Tienda de telas,"Av. Jose María Morelos Nte. 160, Primer Cuadro, 80000 Culiacán Rosales, Sin.",6677160390,,,,,,,"https://www.google.com/maps/place/Telas+Deportivas+de+Culiac%C3%A1n/@24.8271404,-107.4298133,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd0a575ea4c07:0x9f1e0c966ea0da1e!8m2!3d24.8059683!4d-107.3978611!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBDGZhYnJpY19zdG9yZeABAA!16s%2Fg%2F1tcw8m9r?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:53.776Z
41,Kick Depot,5,43,Tienda de ropa,"De Los Sauces 1998, La Campiña, 80060 Culiacán Rosales, Sin.",6671439358,,,,,,,"https://www.google.com/maps/place/Kick+Depot/@24.8271404,-107.4298133,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd71c4bb7278d:0xe618393a03cf610d!8m2!3d24.8126622!4d-107.3604922!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEOY2xvdGhpbmdfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTjFjbEJIUlVoUkVBReABAPoBBAgAEDo!16s%2Fg%2F11rn7jtg2n?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:56.671Z
42,FitFer y KCSoccer,5,43,Tienda de ropa de deportes,"https://g.co/kgs/pXj4CJL, Dr. Enrique Cabrera 3013, Infonavit Humaya, Humaya, 80020 Culiacán Rosales, Sin.",6672045841,,,,,,,"https://www.google.com/maps/place/FitFer+y+KCSoccer/@24.8126622,-107.398601,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd116562d5979:0x1d9b106f32623b65!8m2!3d24.8218113!4d-107.4158802!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEQc3BvcnRzd2Vhcl9zdG9yZZoBJENoZERTVWhOTUc5blMwVkpRMEZuVFVOQmR6Uk1kV3huUlJBQuABAPoBBAgAEBc!16s%2Fg%2F11vrdf6nrb?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:15:58.712Z
43,Culicci Bodega Skate,4.8,43,Tienda de monopatines,"Blvd. Francisco I. Madero 1038, Las Vegas, 80090 Culiacán Rosales, Sin.",6671276851,,https://www.facebook.com/Culiccibodegaskate/,,facebook.com/Culiccibodegaskate,,,"https://www.google.com/maps/place/Culicci+Bodega+Skate/@24.8218113,-107.453989,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd786c414102b:0xfd95f663e8e4f9c3!8m2!3d24.8052014!4d-107.3813373!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEPc2thdGVib2FyZF9zaG9wmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJNZVRabFYyeDNSUkFC4AEA-gEECAAQJA!16s%2Fg%2F11fww6n4th?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:16:01.802Z
44,Cartuchos Deportivos el Coyote,4.6,43,Tienda de deportes,"C. Miguel Hidalgo 571, Primer Cuadro, 80000 Culiacán Rosales, Sin.",6677521909,,,,,,,"https://www.google.com/maps/place/Cartuchos+Deportivos+el+Coyote/@24.8052014,-107.4194461,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd0a23c03bd2f:0x438439e5cfd63d19!8m2!3d24.809169!4d-107.3888579!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBFHNwb3J0aW5nX2dvb2RzX3N0b3Jl4AEA!16s%2Fg%2F1tl4dglb?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:16:06.505Z
45,Uniformes y Bordados 30-07,5,43,Tienda de deportes,"Calle Benito Juarez 1279, Miguel Hidalgo, 80090 Culiacán Rosales, Sin.",6673229457,,,,,,,"https://www.google.com/maps/place/Uniformes+y+Bordados+30-07/@24.8052014,-107.4194461,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86bcd751a3275eeb:0xf488c111c2c01c70!8m2!3d24.808039!4d-107.3774336!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb1onIiV0aWVuZGFzIGRlcG9ydGl2YXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEUc3BvcnRpbmdfZ29vZHNfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTklNazFwVWsxM0VBReABAPoBBAgAEC0!16s%2Fg%2F113gg22k3?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:16:08.371Z
46,Deportes Sánchez,,43,Tienda de deportes,"Ignacio Zaragoza 4, Primer Cuadro, 81200 Culiacán Rosales, Sin.",6688158616,,,,,,,"https://www.google.com/maps/place/Deportes+S%C3%A1nchez/@24.8052014,-107.4194461,14z/data=!4m11!1m3!2m2!1sTiendas+deportivas+en+Culiacan,+Mexico!6e6!3m6!1s0x86b98b2f5b834783:0xd15f3e3caa56a5a9!8m2!3d24.811359!4d-107.3953938!15sCiZUaWVuZGFzIGRlcG9ydGl2YXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBFHNwb3J0aW5nX2dvb2RzX3N0b3Jl4AEA!16s%2Fg%2F1thd737x?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-17T10:16:09.988Z
