position,name,rating,reviewCount,category,priceLevel,address,phone,website,hours,latitude,longitude,plusCode,profileUrl,scrapedAt
30,Farmacias Guadalajara Calz. De Las Américas,4.6,,Farmacia,,"Calz de las Americas Nte 1208, Residencial Campestre, Lomas del Pedregal, 80015 Culiacán Rosales, Sin.",667 729 1124,,,,,,"https://www.google.com/maps/place/Farmacias+Guadalajara+Calz.+De+Las+Am%C3%A9ricas/@24.8314155,-107.394442,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcda1fdd21fc9d:0xb4a51cd4b7aced1b!8m2!3d24.8370249!4d-107.3855494!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnc1ZVZreVJqVk5iR2hPVkVkT1JFNHdWbnBSV0ZwRlZVUnNhMXB1WXhBQuABAPoBBAgAEDg!16s%2Fg%2F11g6xr4b6d?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:10.932Z
31,FARMACIAS Luma,1,,Farmacia,,"Blvrd Pedro Anaya 2000-1, Chapultepec, 80040 Culiacán Rosales, Sin.",667 170 7522,,,,,,"https://www.google.com/maps/place/FARMACIAS+Luma/@24.8370249,-107.4046038,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcda03e17ea88b:0xadc8eac03bf057cb!8m2!3d24.8215968!4d-107.3896675!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3ngAQA!16s%2Fg%2F11v3f_9nvb?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:12.866Z
32,Farmacia Farmasi - Chapultepec,4,,Farmacia,,"Blvrd Pedro Anaya 396-Interior B, Chapultepec, 80040 Culiacán Rosales, Sin.",667 147 8155,,,,,,"https://www.google.com/maps/place/Farmacia+Farmasi+-+Chapultepec/@24.8370249,-107.4046038,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcda03e18b3ed3:0xa461f0149f012a02!8m2!3d24.8254534!4d-107.3896416!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3ngAQA!16s%2Fg%2F11ggc1spcg?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:14.678Z
33,Farmacia Guadalajara,4.9,,Farmacia,,"Teófilo Álvarez Borboa, Tierra Blanca, 80030 Culiacán Rosales, Sin.",33 3818 1818,http://www.farmaciasguadalajara.com/,,,,,"https://www.google.com/maps/place/Farmacia+Guadalajara/@24.8370249,-107.4046038,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcdb000babe6d5:0x3346d4a0d7a6f17b!8m2!3d24.8280417!4d-107.3960748!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQ0YkZVeWNHRlNSMlIwV1RFNWExVXdiRVpUYldoTllXeE9kVll5WXhBQuABAPoBBAgAEB0!16s%2Fg%2F11lz5xby33?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:16.471Z
34,CURAPIEL,4.7,,Farmacia,,"Boulevard Anaya, Exterior #2000, Interior #3, Chapultepec, 80040 Culiacán Rosales, Sin.",667 293 7560,,,,,,"https://www.google.com/maps/place/CURAPIEL/@24.8280417,-107.4151292,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcdb23e24cba0f:0xbc47238d10893c5!8m2!3d24.8214715!4d-107.3896597!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASRDaGREU1VoTk1HOW5TMFZKUTBGblRVTkpjbVpRVVROQlJSQULgAQD6AQQIABAS!16s%2Fg%2F11s750v9zn?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:18.686Z
35,Farmacia Emergencias Suc. Más Salud,5,,Farmacia,,"Prol. Álvaro Obregón #623-local 3, Primer Cuadro, Centro, 80000 Culiacán Rosales, Sin.",667 715 8717,https://farmaciaemergencias.com.mx/,,,,,"https://www.google.com/maps/place/Farmacia+Emergencias+Suc.+M%C3%A1s+Salud/@24.8280417,-107.4151292,15z/data=!3m1!5s0x86bcd0a9e810322f:0x7c20597225af3eb0!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd1ff0f091503:0x193f288c8d53dc33!8m2!3d24.8103154!4d-107.3951166!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3ngAQA!16s%2Fg%2F11ls_rbfhj?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:20.249Z
36,Farmacia Emergencias Suc. Tierra Blanca,3.5,,Farmacia,,"Prol. Álvaro Obregón 1638 B, Tierra Blanca, 80030 Culiacán Rosales, Sin.",667 715 6935,https://farmaciaemergencias.com.mx/,,,,,"https://www.google.com/maps/place/Farmacia+Emergencias+Suc.+Tierra+Blanca/@24.8103154,-107.414171,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcdb41577eb223:0x273ead17c2b22d0e!8m2!3d24.8219782!4d-107.3962502!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3ngAQA!16s%2Fg%2F11fmpl2vpl?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:22.355Z
37,FarmaCon,5,,Farmacia,,"Av Venustiano Carranza 320, Las Vegas, 80090 Culiacán Rosales, Sin.",667 712 7004,https://www.yza.mx/,,,,,"https://www.google.com/maps/place/FarmaCon/@24.8103154,-107.414171,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd75751ebdad1:0xe8aea61058cb6971!8m2!3d24.8084944!4d-107.3836722!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3ngAQA!16s%2Fg%2F1tj858mc?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:23.818Z
38,Farmacia Emergencias Suc. Civil Obregón,3,,Farmacia,,"Prol. Álvaro Obregón 1473, Gabriel Leyva, 80030 Culiacán Rosales, Sin.",667 712 2377,https://farmaciaemergencias.com.mx/,,,,,"https://www.google.com/maps/place/Farmacia+Emergencias+Suc.+Civil+Obreg%C3%B3n/@24.8084944,-107.4027266,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcda0603aff763:0xa5ab46eeebf73de!8m2!3d24.820191!4d-107.3965587!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3ngAQA!16s%2Fg%2F11c1rfr6vc?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:26.133Z
39,FarmaCon Juarez,5,,Farmacia,,"Calle Benito Juarez 7, Primer Cuadro, 80000 Culiacán Rosales, Sin.",667 715 7576,,,,,,"https://www.google.com/maps/place/FarmaCon+Juarez/@24.820191,-107.4156131,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd13c1824b275:0xe82d2b6001453bdf!8m2!3d24.8080579!4d-107.3875648!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBCHBoYXJtYWN54AEA!16s%2Fg%2F11h3_ql8nw?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:28.512Z
40,Farmacia Emergencias Suc. Escobedo,5,,Farmacia,,"Mariano Escobedo 229-A Pte, Col. Centro, 80000 Culiacán Rosales, Sin.",667 715 3313,https://farmaciaemergencias.com.mx/,,,,,"https://www.google.com/maps/place/Farmacia+Emergencias+Suc.+Escobedo/@24.820191,-107.4156131,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd0a580f9a22f:0x12d7e1f040ddb211!8m2!3d24.8066427!4d-107.3964605!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3ngAQA!16s%2Fg%2F11c1s3j601?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:30.589Z
41,Farmacia Gi,5,,Farmacia,,"José Vasconcelos 5755, Privada del Real, 80080 Culiacán Rosales, Sin.",667 762 2794,https://farmaciasgi.com.mx/,,,,,"https://www.google.com/maps/place/Farmacia+Gi/@24.820191,-107.4156131,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd70c7dcec391:0x53c75391e5ba08e8!8m2!3d24.8260226!4d-107.3787349!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBCHBoYXJtYWN54AEA!16s%2Fg%2F1tdmf9rv?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:32.523Z
42,FARMACIAS DEL AHORRO Ángel Flores,3.8,,Farmacia,,"Av Gral Juan Carrasco 523-NTE, SM, Supermanzana COL:, Centro Sinaloa, 80000 Culiacán Rosales, Sin.",800 711 2222,https://www.fahorro.com/,,,,,"https://www.google.com/maps/place/FARMACIAS+DEL+AHORRO+%C3%81ngel+Flores/@24.8260226,-107.3977893,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd1d9631b430d:0x785aa0f01e3a5da!8m2!3d24.8088571!4d-107.395827!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTklNbkl0YTNWblJSQULgAQD6AQQIABA7!16s%2Fg%2F11k4hhsxrp?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:34.113Z
43,Dermisfarma,4.6,,Farmacia,,"Blvrd Gral Gabriel Leyva Solano 765-l-1c, Primer Cuadro, col centro, 80000 Culiacán Rosales, Sin.",667 243 2958,,,,,,"https://www.google.com/maps/place/Dermisfarma/@24.8088571,-107.4148814,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd191027af725:0x108b7db8525d25a0!8m2!3d24.8037945!4d-107.3855883!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjE0U0ZSR2IzUlVTSEJRVmpCa1lWa3lPREZqYlhCRlkwWk5lRlZzUlJBQuABAPoBBQjFAhBH!16s%2Fg%2F11gpgnt4nc?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:36.041Z
44,FARMACIA SIMILARES,4,,Farmacia,,"C. Francisco Villa s/n, Las Vegas, 80090 Culiacán Rosales, Sin.",800 911 6666,http://www.farmaciasdesimilares.com.mx/,,,,,"https://www.google.com/maps/place/FARMACIA+SIMILARES/@24.8088571,-107.4148814,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd74d7bab7985:0x8ee2d9177730b516!8m2!3d24.8045963!4d-107.3824142!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb5IBCHBoYXJtYWN54AEA!16s%2Fg%2F1tkb5j_j?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:37.739Z
45,FarmaCon,4.4,,Farmacia,,"Av. Escobedo, A Ote 186, CENTRO, 80000 Culiacán Rosales, Sin.",667 712 7004,https://www.yza.mx/,,,,,"https://www.google.com/maps/place/FarmaCon/@24.8045963,-107.4014686,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd10c143d186d:0x9d9e9e5db02cbebb!8m2!3d24.8067275!4d-107.3923342!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUjFiR0ZoWmt4QkVBReABAPoBBAgAEC4!16s%2Fg%2F1tdw__27?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:39.146Z
46,FarmaCon,4.3,,Farmacia,,"Blvd. Francisco I. Madero 498, Primer Cuadro, Centro, 80090 Culiacán Rosales, Sin.",667 715 1706,,,,,,"https://www.google.com/maps/place/FarmaCon/@24.8067275,-107.4113886,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd0adee459931:0xa27df6911487231c!8m2!3d24.8046568!4d-107.3888512!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3ngAQA!16s%2Fg%2F1tjwj5jc?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:40.559Z
47,Farmacia Guadalajara,4.1,,Farmacia,,"Blvrd Enrique Sánchez Alonso 2202, Residencial Alameda, Alameda, 80100 Culiacán Rosales, Sin.",833 276 2242,https://www.farmaciasguadalajara.com.mx/PaginaWebFragua/,,,,,"https://www.google.com/maps/place/Farmacia+Guadalajara/@24.8067275,-107.4113886,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcda10db795a41:0x719c4062c782913!8m2!3d24.8296823!4d-107.3987896!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXllamhQV2pOUlJSQULgAQD6AQQIABA0!16s%2Fg%2F1tdl6kks?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:42.034Z
48,Farmacia Emergencias Suc. Cruz Roja,4.6,,Farmacia,,"Blvrd Gral Gabriel Leyva Solano 112, Miguel Alemán, 80200 Culiacán Rosales, Sin.",667 713 6854,https://farmaciaemergencias.com.mx/,,,,,"https://www.google.com/maps/place/Farmacia+Emergencias+Suc.+Cruz+Roja/@24.8296823,-107.417844,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd0b1b8f317d7:0xea191ec302c77b96!8m2!3d24.802137!4d-107.3928584!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjEzTlU5RmFHRmhWamwwWkVSQ01FMXNRa2hOTVVabVZrUkJNbFpYWXhBQuABAPoBBAgAECI!16s%2Fg%2F11c1s1d9hj?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:43.274Z
49,Farmacia Emergencias Suc. San Carlos,5,,Farmacia,,"Prol. Álvaro Obregón 1439-A, Gabriel Leyva, 80030 Culiacán Rosales, Sin.",667 712 2377,https://farmaciaemergencias.com.mx/,,,,,"https://www.google.com/maps/place/Farmacia+Emergencias+Suc.+San+Carlos/@24.802137,-107.4119128,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcdbf0a1f57037:0x6724bac2842d4f85!8m2!3d24.8196574!4d-107.3965752!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3ngAQA!16s%2Fg%2F11n6lgjd7w?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:45.237Z
50,FarmaCon,3.9,,Farmacia,,"Blvd, Calz de las Americas Nte 2220-2, Universitaria, 80010 Culiacán Rosales, Sin.",667 753 5430,https://www.yza.mx/,,,,,"https://www.google.com/maps/place/FarmaCon/@24.8196574,-107.4156296,15z/data=!4m11!1m3!2m2!1sfarmacias+en+Culiacan,+Mexico!6e2!3m6!1s0x86bcd9c16cf12eb5:0x10f7b6b08c882ec3!8m2!3d24.8301472!4d-107.3841472!15sCh1mYXJtYWNpYXMgZW4gQ3VsaWFjYW4sIE1leGljb1oeIhxmYXJtYWNpYXMgZW4gY3VsaWFjYW4gbWV4aWNvkgEIcGhhcm1hY3maASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTkdMVmw1WDNOQlJSQULgAQD6AQQIABBE!16s%2Fg%2F1tfz0k89?entry=ttu&g_ep=EgoyMDI2MDEwNy4wIKXMDSoASAFQAw%3D%3D",2026-01-12T17:40:47.421Z
