position,name,rating,reviewCount,category,address,phone,email,website,instagram,facebook,whatsapp,hours,profileUrl,scrapedAt
29,Cerrajeria Chips Y Regalos KINIS,4.6,45,Servicio de duplicación de llaves,"Enrique Félix Castro 1871, Infonavit Humaya, Humaya, 80020 Culiacán Rosales, Sin.",6672041661,,https://www.facebook.com/Geovanny-Arballo-Cerrajeria-Kinis-1503244549728501/,,facebook.com/people,,,"https://www.google.com/maps/place/Cerrajeria+Chips+Y+Regalos+KINIS/@24.8236095,-107.4523419,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcda7243f36667:0x7819b8c5f6fd1e8e!8m2!3d24.8225343!4d-107.4123873!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQpsb2NrX3N0b3JlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVF6TlhGUVVUWm5SUkFC4AEA-gEECAAQGg!16s%2Fg%2F11dxn0r7pt?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:08.766Z
30,Cerrajeria Heras,5,45,Cerrajero,"Av Obrero Mundial 3195, Humaya, 80020 Culiacán Rosales, Sin.",6677502312,,,,,,,"https://www.google.com/maps/place/Cerrajeria+Heras/@24.8236095,-107.4523419,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcda706b643389:0x332cbc4b76e26f3a!8m2!3d24.8281921!4d-107.4151892!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY2-SAQlsb2Nrc21pdGjgAQA!16s%2Fg%2F1tgj97zn?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:11.798Z
31,Cerrajería Castro Culiacan,4.6,45,Cerrajero,"Av Villas del Río 3045, Villas del Río, 80050 Culiacán Rosales, Sin.",6673060655,,http://www.cerrajeriacastroculiacan.com/,instagram.com/cerrajeriacastroculiacan,facebook.com/cerrajeriacastro.com.mx,526673060655,,"https://www.google.com/maps/place/Cerrajer%C3%ADa+Castro+Culiacan/@24.8236095,-107.4523419,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd07772348129:0xd65a7282dcc19501!8m2!3d24.8056308!4d-107.4452038!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTTFkRTFMVjNOQlJSQULgAQD6AQQIABAs!16s%2Fg%2F1thq149p?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:14.778Z
32,Cerrajería alamo barrancos,,45,,"Felipe angeles, Blvd. benjamín jill 4396 barrancos, Rey Melchor 3518, Vicente Lombardo Toledano, 80018 Culiacán Rosales, Sin.",6671211035,,,,,,,"https://www.google.com/maps/place/Cerrajer%C3%ADa+alamo+barrancos/@24.8056308,-107.4833126,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcdb9a7641cec9:0x65facd8a46f850d3!8m2!3d24.8464176!4d-107.3928652!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY2-SARtlbWVyZ2VuY3lfbG9ja3NtaXRoX3NlcnZpY2XgAQA!16s%2Fg%2F11ldgs06wh?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:16.826Z
33,CERRAJERIAS EL Alamo,2,45,,"Santa Fe, Sta Fe, 80029 Culiacán Rosales, Sin.",6673150928,,,,,,,"https://www.google.com/maps/place/CERRAJERIAS+EL+Alamo/@24.8464176,-107.430974,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcda40b4f4a33f:0x7fbd77406332e3a0!8m2!3d24.8419246!4d-107.4098104!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SARtlbWVyZ2VuY3lfbG9ja3NtaXRoX3NlcnZpY2WaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjVvTldORmJIQk5SbFpvVkcxT1RFNXRkM3BVYTNnMFZGVlNNbU5ZWXhBQuABAPoBBAgAEB0!16s%2Fg%2F11yb7pxy0t?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:19.004Z
34,Cerrajeria La Conquista,5,45,Servicio de duplicación de llaves,"Del Oasis 1862, El Acueducto, 80058 Culiacán Rosales, Sin.",6672563411,,,,,,,"https://www.google.com/maps/place/Cerrajeria+La+Conquista/@24.8464176,-107.430974,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcdb1b6543f713:0x86f02b2fc57d405c!8m2!3d24.8212322!4d-107.4434825!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQpsb2NrX3N0b3JlmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJwTk5WWXliRWhSZWtvMlRsUmFkRkZWVVhwU01GSk1aVzA1U0UweFJSQULgAQD6AQQIABAq!16s%2Fg%2F11ypdtr8zq?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:21.576Z
35,Cerrajeria Chip y Controles KINIS,5,45,Servicio de duplicación de llaves,"Calle Polo Nte 3612, Santa Elena, Sta Elena, 80028 Culiacán Rosales, Sin.",6672041661,,https://www.facebook.com/geovanny.arballo.9,,facebook.com/geovanny.arballo.9,,,"https://www.google.com/maps/place/Cerrajeria+Chip+y+Controles+KINIS/@24.810123,-107.4375668,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcdb20af9101dd:0xd78df53b10daa3bf!8m2!3d24.8365849!4d-107.4271223!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQpsb2NrX3N0b3JlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5sYUdWMlJITlJSUkFC4AEA-gEECAAQQQ!16s%2Fg%2F11fvwqm82n?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:27.237Z
36,Central chip- Cerrajería automotríz,,45,Cerrajero,"Heroico Colegio Militar 1226, Emiliano Zapata, 80240 Culiacán Rosales, Sin.",6671444904,,https://www.instagram.com/centralchip_/,instagram.com/rsrc.php,,,,"https://www.google.com/maps/place/Central+chip-+Cerrajer%C3%ADa+automotr%C3%ADz/@24.8365849,-107.4652311,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd71f881576a1:0x6656454fc58c4b47!8m2!3d24.7920142!4d-107.3732642!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY2-SAQlsb2Nrc21pdGjgAQA!16s%2Fg%2F11yhf99j0_?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:30.062Z
37,Cerrajeria sinaloa,3.8,45,Cerrajero,"Heroico Colegio Militar 2521, Sinaloa, 80260 Culiacán Rosales, Sin.",6671362317,,,,,,,"https://www.google.com/maps/place/Cerrajeria+sinaloa/@24.8308082,-107.4731279,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd73adc28f5d1:0x139ad2285a6177c6!8m2!3d24.7847075!4d-107.3706117!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUTNORzlmWm5OM1JSQULgAQD6AQQIABAY!16s%2Fg%2F11c6101h8b?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:33.746Z
38,Cerrajeria Sabbath La Conquista,5,45,Cerrajero,"C. Universo 1337-a, El Acueducto, 80058 Culiacán Rosales, Sin.",6671509469,,,,,,,"https://www.google.com/maps/place/Cerrajeria+Sabbath+La+Conquista/@24.7847075,-107.4087205,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcdb407bd51b47:0x62836a6ed3871953!8m2!3d24.8181337!4d-107.4418192!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQpsb2NrX3N0b3JlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJTZVRndGFIWlJSUkFC4AEA-gEECAAQHA!16s%2Fg%2F11t_m757yk?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:35.407Z
39,Duplikate,,45,Servicio de duplicación de llaves,"Calle Cristóbal Colón, Primer Cuadro, 80000 Culiacán Rosales, Sin.",6671936265,xaviervalenciano@gmail.com,https://duplikate-1.ueniweb.com/?utm_campaign=gmb,,facebook.com/share.php,,,"https://www.google.com/maps/place/Duplikate/@24.8181337,-107.479928,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd1a93d0a38f7:0x2fbce214e898f397!8m2!3d24.8055847!4d-107.3931746!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY2-SARdrZXlfZHVwbGljYXRpb25fc2VydmljZeABAA!16s%2Fg%2F11mn7_4qff?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:38.448Z
40,CERRAJERIA LOS HUERTOS,4.5,45,Cerrajero,"Blvd, Fracc, De La Pradera # 89, Los Huertos, 80019 Culiacán Rosales, Sin.",6671619517,,https://sites.google.com/view/cerrajerialoshuertos/contacto,,,,,"https://www.google.com/maps/place/CERRAJERIA+LOS+HUERTOS/@24.8055847,-107.4312834,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcdb734d2e8d13:0x1a6f99b763229e33!8m2!3d24.8647323!4d-107.3922229!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQpsb2NrX3N0b3JlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5XZUhOTVVtOVJSUkFC4AEA-gEECAAQQQ!16s%2Fg%2F11p0zmd02l?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:42.216Z
41,Cerrajería San Isidro,4.6,45,Cerrajero,"Lomas de San Isidro 643, Fraccionamiento, 80197 Culiacán Rosales, Sin.",6671060910,,,,,,,"https://www.google.com/maps/place/Cerrajer%C3%ADa+San+Isidro/@24.7625912,-107.432718,14z/data=!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd1d3330408fb:0x1197404379c6684!8m2!3d24.7625912!4d-107.3946092!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUXlhWFZYTVZoQkVBReABAPoBBAgAEBI!16s%2Fg%2F11s1832jr2?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:44.728Z
42,CERRAJERÍA BOOM,4.8,45,Cerrajero,"Av. Manuel J. Clouthier # 2120-local # 20, Cañadas, Nuevo Culiacán, 80110 Culiacán Rosales, Sin.",6677573055,,https://wa.me/message/AA5PDRA5KFFKA1,instagram.com/whatsapp,facebook.com/profile.php,,,"https://www.google.com/maps/place/CERRAJER%C3%8DA+BOOM/@24.7625912,-107.432718,14z/data=!3m1!5s0x86bcd0ec48474dd3:0x1e040521c6ad4238!4m10!1m2!2m1!1sCerrajeros+en+Culiacan,+Mexico!3m6!1s0x86bcd10d4c4471c9:0xf916e17fc3e6a4e!8m2!3d24.7852234!4d-107.4167779!15sCh5DZXJyYWplcm9zIGVuIEN1bGlhY2FuLCBNZXhpY29aHyIdY2VycmFqZXJvcyBlbiBjdWxpYWNhbiBtZXhpY2-SAQlsb2Nrc21pdGiaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjFhV1dSclZqRmhiV3hHWTBkdk5HRlhUbEphTTA1RllWaHJlV05XUlJBQuABAPoBBAgAEDo!16s%2Fg%2F11fsq1z07b?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T23:07:48.902Z
