position,name,rating,reviewCount,category,address,phone,email,website,instagram,facebook,whatsapp,hours,profileUrl,scrapedAt
28,Llantas Soria Yokohama,4.6,,Servicio de alineación de ruedas,"Av. Paseo del Atlántico, 82103 Mazatlán, Sin.",6691808035,,,,,,,"https://www.google.com/maps/place/Llantas+Soria+Yokohama/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x8698ab12b624d2d3:0x8697e6dae0af8af5!8m2!3d23.2754738!4d-106.4466528!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEXd2hlZWxfYWxpZ25tZW50X3NlcnZpY2WaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUkZNbkJVTkMxUlJSQULgAQD6AQQIABAr!16s%2Fg%2F11g0mg6rnv?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:03.784Z
29,"ESTABLECIMIENTO Y LLANTERA MOVIL ""EL MARRO"" NEUMÁTICOS NUEVOS Y USADOS",4.5,,Taller de reparación de automóviles,"El Salto-Villa Unión, 82210 Villa Unión, Sin.",6692650888,,,,,,,"https://www.google.com/maps/place/ESTABLECIMIENTO+Y+LLANTERA+MOVIL+%22EL+MARRO%22+NEUM%C3%81TICOS+NUEVOS+Y+USADOS/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f493c93c7cce9:0x7245d3686b207576!8m2!3d23.1939741!4d-106.2086589!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQdGlyZV9yZXBhaXJfc2hvcJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydDNORmRJYkVwUlZrcDNZV3RzU1UxSVpIZFNXR1JIV1cxYVRHRXdSUkFC4AEA-gEECAAQJg!16s%2Fg%2F11q1ry7hg6?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:04.337Z
30,Llantas Royal de Sinaloa - Mazatlán,4.5,,Tienda de neumáticos,"Av. Ejército Mexicano, Tellería, 82017 Mazatlán, Sin.",6699816342,TECMAZATLAN@LLANTASROYAL.MX,https://www.llantasroyaldesinaloa.com.mx/,,,5216671630897,,"https://www.google.com/maps/place/Llantas+Royal+de+Sinaloa+-+Mazatl%C3%A1n/@23.2744043,-106.5601936,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f5373cf268519:0xa7ae10c43d2219d2!8m2!3d23.2275283!4d-106.4219052!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5NYldKMk5VWm5FQUXgAQD6AQUIgwEQMw!16s%2Fg%2F11b6bcb4fr?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:05.278Z
31,Llantera móvil Beltrán,4.3,,,"Carr Internacional Nte 3103, Paseo de los Olivos, 82124 Mazatlán, Sin.",6693256748,,,,,,,"https://www.google.com/maps/place/Llantera+m%C3%B3vil+Beltr%C3%A1n/@23.1939741,-106.3610942,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f5320e2eac5ff:0x968aa10b178d779a!8m2!3d23.2613068!4d-106.4179157!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQdGlyZV9yZXBhaXJfc2hvcJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyNWtTVnBGYUVKYVIyUkNWa1ZHVGxGWGVHMVdNbkF5Vkcxd1VWTXhSUkFC4AEA-gEECAAQGQ!16s%2Fg%2F11vzyd23kx?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:05.658Z
32,LLantera y grúas Los Primos 24/7,5,,,"Av Óscar Pérez Escobosa 2224, Jaripillo, 82136 Mazatlán, Sin.",6699417112,,https://www.facebook.com/profile.php?id=61573596362013,,facebook.com/people,,,"https://www.google.com/maps/place/LLantera+y+gr%C3%BAas+Los+Primos+24%2F7/@23.2397124,-106.5032283,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f53f3e3401d47:0x5adcce94980090ca!8m2!3d23.2635716!4d-106.3993094!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQdGlyZV9yZXBhaXJfc2hvcJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVOUk1HUmlaRXRCRUFF4AEA-gEECAAQNg!16s%2Fg%2F11x0pxs7hf?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:09.021Z
33,Econollantas Mazatlán,4.6,,Tienda de neumáticos,"Av. Ejército Mexicano 2275, Brisas del Mar, 82016 Mazatlán, Sin.",6699102122,ventas@econollantas.com,http://www.econollantas.com/,instagram.com/econollantas,facebook.com/econollantas,526623362258,,"https://www.google.com/maps/place/Econollantas+Mazatl%C3%A1n/@23.2635716,-106.5517447,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x1407af10e0eacb89:0x2ec091ed76eda864!8m2!3d23.224824!4d-106.420092!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5UVVJuZUdGSFV5MUJSUkFC4AEA-gEECAAQNg!16s%2Fg%2F11b7c5wwvm?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:12.595Z
34,Autocentro Guzmán Bridgestone Mazatlán,4.4,,Tienda de neumáticos,"Carretera Internacional al Norte, Km 1199, Palos Prietos, 82010 Mazatlán, Sin.",6699851454,Recurso-1@300x.webp,http://www.autocentroguzman.com/,instagram.com/autocentrosguzman,facebook.com/AutocentrosGuzman,526692705378,,"https://www.google.com/maps/place/Autocentro+Guzm%C3%A1n+Bridgestone+Mazatl%C3%A1n/@23.2635716,-106.5517447,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f537573a907e3:0x6e0bf01820387df3!8m2!3d23.2222532!4d-106.4195233!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDI1Vk1WZHNTWGhQU0c5NVZrZDRZV0pXT0hoUmFsSjVZVEkwZUUxWFl4QULgAQD6AQQIABAc!16s%2Fg%2F1tmqrt7y?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:15.372Z
35,Llantera el homie,5,,,"Fraccionamiento Pradera Dorada, Nuevo Cajeme, 82139 Mazatlán, Sin.",6692622081,,,,,,,"https://www.google.com/maps/place/Llantera+el+homie/@23.2635716,-106.5517447,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f53b53c06abdf:0xb27409d35b289a3f!8m2!3d23.2680001!4d-106.3792771!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQdGlyZV9yZXBhaXJfc2hvcJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSQ04yOXRVbTUzUlJBQuABAPoBBAgAEBo!16s%2Fg%2F11k57t5_ql?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:15.925Z
36,Llancosa,4.5,,Tienda de neumáticos,"Av Luis Donaldo Colosio M 18601, Salvador Allende, 82164 Mazatlán, Sin.",6699402222,llancosa@prodigy.net.mx,http://llancosa.com/,,,,,"https://www.google.com/maps/place/Llancosa/@23.2635716,-106.5517447,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f5343907035f1:0x2f42b7bb0cad9ffd!8m2!3d23.2528477!4d-106.402206!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgEgQ2hSRFNVaE5NRzluUzBWSlEwRm5TVU5TYURVeGNSQULgAQD6AQQIABAS!16s%2Fg%2F1trpln1p?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:18.279Z
37,Llantas Cabanillas,4.6,,,"Av Sta Rosa 339, Burócratas, 82163 Mazatlán, Sin.",6691552853,,,,,,,"https://www.google.com/maps/place/Llantas+Cabanillas/@23.2635716,-106.5517447,12z/data=!3m1!5s0x869f533a624123df:0x6f1f0e3a0a85bc21!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f533a3a3accfb:0xb88d3ee20e607fdd!8m2!3d23.2544209!4d-106.4084277!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb5IBEHRpcmVfcmVwYWlyX3Nob3DgAQA!16s%2Fg%2F1tdky356?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:18.858Z
38,Llantera Avenida,4.9,,Tienda de neumáticos usados,"Av Insurgentes 5407, Benito Juárez, 82180 Mazatlán, Sin.",6699860367,,,,,,,"https://www.google.com/maps/place/Llantera+Avenida/@23.2635716,-106.5517447,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x1407af04ff6d66ff:0x97afb2580ee945b1!8m2!3d23.2306819!4d-106.4019583!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEOdXNlZF90aXJlX3Nob3CaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTjZjMWt6Ym5sUlJSQULgAQD6AQQIABAk!16s%2Fg%2F11b7ckwjl0?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:19.465Z
39,Llantas Soria Yokohama,4.6,,Tienda de neumáticos,"Av. Libramiento II 17804, Vista del Mar, 82139 Mazatlán, Sin.",6699805477,,https://www.facebook.com/llantera.soria/,,facebook.com/llantera.soria,,,"https://www.google.com/maps/place/Llantas+Soria+Yokohama/@23.2635716,-106.5517447,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x1407ae45e4779afb:0xa56dc1b1315c7cf7!8m2!3d23.2523374!4d-106.3883049!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJxY1dWMlVUQm5SUkFC4AEA-gEECAAQRQ!16s%2Fg%2F11b7d3g_js?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:21.951Z
40,Llantera Movil Pradera,4.6,,Tienda de neumáticos,"C. Grulla 10430, Fraccionamiento Pradera Dorada, 82139 Mazatlán, Sin.",6699528210,,,,,,,"https://www.google.com/maps/place/Llantera+Movil+Pradera/@23.2635716,-106.5517447,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f52cad42add6d:0x4d703d56831ee146!8m2!3d23.2704998!4d-106.3726809!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5TYkRSTGRteG5SUkFC4AEA-gEFCKsBEC8!16s%2Fg%2F11f1l7w5vf?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:22.522Z
41,Llantera Moreno,4.6,,,"C. Segunda Río Chachalacas 5, Brisas del Mar, 82016 Mazatlán, Sin.",6691554444,,,,,,,"https://www.google.com/maps/place/Llantera+Moreno/@23.2635716,-106.5517447,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f53a3f43572b1:0xf54a3e098c88074!8m2!3d23.2281511!4d-106.4214268!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQdGlyZV9yZXBhaXJfc2hvcJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSb2MzQjZPSEpCUlJBQuABAPoBBAgAEC4!16s%2Fg%2F11q3y117ly?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:23.068Z
42,Llantera shaddai,5,,,"Real pacifico, Av. Real del Pacífico, Fraccionamiento Real Pacífico, 82124 Mazatlán, Sin.",6699251490,,,,,,,"https://www.google.com/maps/place/Llantera+shaddai/@23.2635716,-106.5517447,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x8698adcbaec557e9:0xc51666cd9a62d420!8m2!3d23.2772056!4d-106.4314916!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQdGlyZV9yZXBhaXJfc2hvcJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VNM2JFNUlRV2xSUlJBQuABAPoBBAgAEDk!16s%2Fg%2F11y75f4_vk?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:23.687Z
43,Llantas Royal de Sinaloa - Buelna,4.2,,Tienda de neumáticos,"Av. Rafael Buelna 12, Francisco Villa, 82127 Mazatlán, Sin.",6699409609,TECMAZATLAN@LLANTASROYAL.MX,https://www.llantasroyaldesinaloa.com.mx/,,,5216671630897,,"https://www.google.com/maps/place/Llantas+Royal+de+Sinaloa+-+Buelna/@23.2635716,-106.5517447,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f534489104e11:0x17d559ad5103e66d!8m2!3d23.2489143!4d-106.4261268!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEJdGlyZV9zaG9wmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDI1b1FsZFZUa1paVjJ4NVlsVjBNR0Z1U2toT1Zsa3lXVEpzU0ZZeVl4QULgAQD6AQQIABBB!16s%2Fg%2F11b6b4237z?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:24.555Z
44,Llantas Sinaloa,4.5,,Taller de reparación de automóviles,"Av Sta Rosa 8111, Sinaloa, 82129 Mazatlán, Sin.",6691053270,llanterasin@gmail.com,https://llantas-sinaloa.ueniweb.com/?utm_campaign=gmb,,facebook.com/share.php,,,"https://www.google.com/maps/place/Llantas+Sinaloa/@23.2635716,-106.5517447,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f534ad5fc1e4b:0x339b380f5f0f9d88!8m2!3d23.2680496!4d-106.3988586!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQYXV0b19yZXBhaXJfc2hvcJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VObExXOXRNblpSUlJBQuABAPoBBAgAEBw!16s%2Fg%2F11j0jg9tg1?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:26.797Z
45,Llantera tirado,4.8,,,"Internacional 5400, Benito Juárez, 82180 Mazatlán, Sin.",6691204066,,,,,,,"https://www.google.com/maps/place/Llantera+tirado/@23.2635716,-106.5517447,12z/data=!4m11!1m3!2m2!1sllantera+en+mazatlan,+M%C3%A9xico!6e6!3m6!1s0x869f53a6fd1600b5:0xe6a9e6006cb99aac!8m2!3d23.2291439!4d-106.4029234!15sCh1sbGFudGVyYSBlbiBtYXphdGxhbiwgTcOpeGljb1oeIhxsbGFudGVyYSBlbiBtYXphdGxhbiBtw6l4aWNvkgEQdGlyZV9yZXBhaXJfc2hvcJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydFdkR0o2Um5wbGFrNXBWakZqZEdKdE5YWldNalYxV1dwU1YxTXhSUkFC4AEA-gEECAAQEg!16s%2Fg%2F11fjyx5nh2?entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoASAFQAw%3D%3D",2026-01-16T06:13:27.376Z
